country,cnt_per_country_and_6h,pageviews,bounce_rate,Chrome,Safari,Firefox,desktop,mobile,tablet,Macintosh,Windows,Android,iOS,Linux,anomaly_labels,anomaly_scores
India,38,83,0.632,71.053,15.789,2.632,47.368,47.368,5.263,2.632,34.211,44.737,5.263,10.526,1,0.071726155
India,2,3,0.5,100,0,0,50,50,0,0,50,50,0,0,1,0.045914511
India,20,36,0.6,75,5,10,45,55,0,0,40,55,0,5,1,0.086535535
India,32,82,0.656,90.625,3.125,0,59.375,40.625,0,3.125,56.25,37.5,3.125,0,1,0.08655919
India,31,79,0.548,67.742,9.677,3.226,48.387,51.613,0,3.226,38.71,38.71,6.452,6.452,1,0.11668712
India,9,23,0.444,33.333,33.333,22.222,66.667,33.333,0,0,44.444,11.111,22.222,22.222,-1,-0.093841471
India,17,30,0.588,70.588,11.765,11.765,47.059,52.941,0,0,41.176,41.176,11.765,5.882,1,0.078507799
India,32,100,0.469,71.875,18.75,3.125,68.75,25,6.25,0,56.25,18.75,9.375,12.5,1,0.025981644
India,32,60,0.719,81.25,3.125,9.375,59.375,37.5,3.125,6.25,40.625,34.375,6.25,12.5,1,0.080124782
India,7,29,0.143,85.714,0,0,42.857,57.143,0,0,28.571,57.143,0,14.286,1,0.005086998
India,16,29,0.688,62.5,6.25,0,81.25,18.75,0,6.25,43.75,6.25,6.25,31.25,1,0.023428948
India,52,171,0.558,82.692,0,5.769,73.077,26.923,0,5.769,59.615,26.923,0,7.692,1,0.084548547
India,40,111,0.6,82.5,5,7.5,70,30,0,10,45,30,0,12.5,1,0.114153354
India,8,17,0.625,75,0,25,75,25,0,25,37.5,25,0,12.5,-1,-0.000662845
India,32,64,0.688,71.875,6.25,3.125,75,25,0,9.375,46.875,25,0,15.625,1,0.105325568
India,39,82,0.59,82.051,5.128,2.564,71.795,28.205,0,2.564,58.974,25.641,2.564,10.256,1,0.11294402
India,43,116,0.558,76.744,4.651,9.302,58.14,41.86,0,9.302,37.209,41.86,0,11.628,1,0.101949334
India,11,29,0.636,81.818,0,0,36.364,63.636,0,0,45.455,54.545,0,0,1,0.071737112
India,25,82,0.6,92,4,0,60,40,0,8,32,36,4,20,1,0.06406799
India,35,77,0.6,91.429,0,5.714,74.286,25.714,0,2.857,68.571,25.714,0,2.857,1,0.080800367
India,33,117,0.485,81.818,6.061,3.03,60.606,33.333,6.061,6.061,51.515,33.333,6.061,3.03,1,0.091089136
India,11,35,0.545,45.455,18.182,0,18.182,81.818,0,0,9.091,54.545,18.182,0,-1,-0.06168216
India,24,96,0.375,79.167,16.667,4.167,79.167,20.833,0,20.833,50,16.667,4.167,4.167,1,0.08867242
India,34,74,0.706,85.294,5.882,5.882,70.588,29.412,0,2.941,67.647,26.471,2.941,0,1,0.095147664
India,44,97,0.614,65.909,13.636,9.091,56.818,40.909,2.273,9.091,40.909,38.636,4.545,6.818,1,0.098313541
India,10,34,0.6,60,20,0,60,40,0,20,30,30,10,10,1,0.073425688
India,24,52,0.583,62.5,8.333,4.167,66.667,33.333,0,4.167,50,29.167,4.167,12.5,1,0.099753008
India,43,120,0.605,83.721,0,2.326,83.721,16.279,0,11.628,67.442,18.605,0,2.326,1,0.074406279
India,31,103,0.581,67.742,9.677,3.226,45.161,51.613,3.226,9.677,29.032,48.387,6.452,3.226,1,0.087274956
India,5,15,0.8,80,20,0,40,60,0,0,20,40,20,0,1,0.009922827
India,22,69,0.545,77.273,4.545,9.091,63.636,31.818,4.545,4.545,54.545,31.818,4.545,4.545,1,0.092678958
India,65,190,0.446,69.231,6.154,13.846,75.385,23.077,1.538,1.538,72.308,18.462,4.615,3.077,-1,-0.008955731
India,48,105,0.667,79.167,4.167,2.083,66.667,31.25,2.083,6.25,43.75,31.25,2.083,14.583,1,0.093484546
India,12,54,0.333,58.333,16.667,8.333,66.667,33.333,0,8.333,50,25,8.333,8.333,1,0.067134294
India,28,77,0.536,82.143,3.571,0,67.857,28.571,3.571,10.714,53.571,28.571,0,3.571,1,0.10219808
India,41,78,0.585,70.732,12.195,7.317,63.415,34.146,2.439,2.439,56.098,29.268,4.878,4.878,1,0.104397236
India,35,94,0.486,82.857,2.857,5.714,54.286,45.714,0,2.857,34.286,42.857,2.857,11.429,1,0.094493374
India,8,11,0.875,62.5,25,0,37.5,62.5,0,0,37.5,37.5,25,0,-1,-0.025575944
India,28,58,0.75,85.714,7.143,0,53.571,46.429,0,3.571,42.857,39.286,7.143,3.571,1,0.098215876
India,33,75,0.606,51.515,15.152,9.091,60.606,36.364,3.03,3.03,36.364,33.333,6.061,21.212,1,0.039275465
India,26,59,0.577,69.231,3.846,3.846,38.462,61.538,0,0,34.615,57.692,3.846,0,1,0.079790884
India,10,48,0.7,70,10,0,40,60,0,0,20,40,10,0,1,0.080255057
India,30,53,0.633,80,3.333,0,73.333,26.667,0,3.333,70,20,3.333,0,1,0.091671233
India,29,49,0.655,62.069,10.345,17.241,68.966,31.034,0,3.448,55.172,24.138,3.448,6.897,1,0.07516458
India,46,84,0.739,60.87,10.87,10.87,60.87,39.13,0,13.043,41.304,34.783,4.348,6.522,1,0.089299864
India,9,23,0.444,66.667,22.222,0,22.222,77.778,0,0,11.111,55.556,22.222,11.111,-1,-0.053005301
India,24,69,0.583,87.5,4.167,4.167,54.167,45.833,0,4.167,50,37.5,4.167,4.167,1,0.10716153
India,42,127,0.595,83.333,9.524,0,61.905,28.571,9.524,7.143,42.857,26.19,11.905,11.905,1,0.017588834
India,29,82,0.621,72.414,13.793,6.897,55.172,44.828,0,13.793,31.034,37.931,3.448,10.345,1,0.109731861
India,21,50,0.714,47.619,4.762,4.762,42.857,57.143,0,9.524,14.286,57.143,0,19.048,1,0.026653298
India,52,198,0.462,80.769,13.462,0,26.923,71.154,1.923,15.385,9.615,65.385,7.692,1.923,-1,-0.044671243
India,51,144,0.647,72.549,3.922,11.765,62.745,33.333,3.922,1.961,43.137,29.412,5.882,13.725,1,0.056210571
India,42,119,0.571,71.429,4.762,7.143,47.619,52.381,0,9.524,30.952,50,0,7.143,1,0.101774534
India,13,20,0.846,61.538,23.077,7.692,30.769,69.231,0,0,23.077,46.154,23.077,7.692,-1,-0.038139858
India,24,80,0.542,75,4.167,0,58.333,41.667,0,0,45.833,41.667,0,12.5,1,0.1017081
India,47,92,0.723,87.234,2.128,2.128,70.213,29.787,0,2.128,55.319,29.787,0,10.638,1,0.086446434
India,31,84,0.71,70.968,3.226,6.452,41.935,58.065,0,0,29.032,54.839,3.226,12.903,1,0.066721981
India,5,7,0.8,100,0,0,40,60,0,0,40,60,0,0,1,0.034793548
India,33,58,0.788,51.515,6.061,24.242,60.606,39.394,0,3.03,39.394,36.364,3.03,18.182,1,0.012016443
India,41,120,0.561,80.488,2.439,4.878,68.293,29.268,2.439,4.878,60.976,31.707,0,2.439,1,0.096810443
India,29,81,0.621,65.517,20.69,0,68.966,31.034,0,20.69,44.828,24.138,6.897,3.448,1,0.104767232
India,9,13,0.778,100,0,0,33.333,66.667,0,0,33.333,66.667,0,0,1,0.025378022
India,40,104,0.525,72.5,2.5,15,75,25,0,15,55,22.5,2.5,5,1,0.084164946
India,48,111,0.5,79.167,6.25,8.333,66.667,31.25,2.083,4.167,56.25,27.083,6.25,6.25,1,0.088390846
India,33,90,0.576,60.606,15.152,6.061,45.455,48.485,6.061,3.03,36.364,45.455,9.091,6.061,1,0.069302756
India,9,16,0.556,55.556,0,22.222,44.444,55.556,0,0,44.444,55.556,0,0,-1,-0.0029999
India,30,79,0.533,60,3.333,6.667,43.333,56.667,0,0,43.333,53.333,3.333,0,1,0.080138001
India,48,89,0.688,62.5,8.333,8.333,60.417,35.417,4.167,6.25,45.833,33.333,6.25,8.333,1,0.090424364
India,45,101,0.644,77.778,6.667,0,46.667,51.111,2.222,2.222,37.778,46.667,6.667,6.667,1,0.089299423
India,7,8,0.857,42.857,28.571,0,42.857,57.143,0,42.857,0,57.143,0,0,-1,-0.055643041
India,29,51,0.655,62.069,3.448,10.345,51.724,48.276,0,6.897,37.931,41.379,3.448,6.897,1,0.101417706
India,59,201,0.644,66.102,8.475,8.475,59.322,38.983,1.695,8.475,44.068,33.898,6.78,6.78,1,0.072218454
India,40,95,0.675,67.5,15,7.5,65,32.5,2.5,7.5,45,32.5,2.5,10,1,0.098385575
India,9,17,0.778,55.556,22.222,0,22.222,77.778,0,0,11.111,55.556,22.222,11.111,-1,-0.063224714
India,30,40,0.867,70,3.333,10,60,40,0,6.667,33.333,40,0,20,1,0.040853321
India,43,135,0.535,74.419,6.977,2.326,58.14,39.535,2.326,2.326,46.512,34.884,6.977,4.651,1,0.09650137
India,42,155,0.619,76.19,16.667,4.762,57.143,40.476,2.381,11.905,28.571,30.952,11.905,9.524,1,0.061884008
India,11,45,0.727,63.636,27.273,0,63.636,36.364,0,9.091,27.273,36.364,0,27.273,1,0.028847103
India,33,57,0.636,75.758,6.061,15.152,66.667,30.303,3.03,12.121,42.424,33.333,0,12.121,1,0.059648415
India,48,159,0.583,70.833,12.5,6.25,66.667,33.333,0,6.25,54.167,29.167,2.083,4.167,1,0.10684699
India,62,181,0.516,66.129,1.613,4.839,61.29,38.71,0,1.613,50,37.097,0,9.677,1,0.062621549
India,8,13,0.625,62.5,25,0,50,37.5,12.5,12.5,37.5,37.5,12.5,0,-1,-0.018277609
India,22,54,0.591,77.273,9.091,13.636,68.182,31.818,0,4.545,50,27.273,4.545,13.636,1,0.092601705
India,54,118,0.537,74.074,3.704,16.667,83.333,16.667,0,3.704,72.222,16.667,0,7.407,1,0.032522158
India,41,97,0.683,65.854,7.317,2.439,56.098,43.902,0,12.195,29.268,39.024,0,14.634,1,0.096146061
India,10,38,0.7,80,0,0,50,50,0,0,30,50,0,10,1,0.086544543
India,20,66,0.4,75,10,5,45,55,0,5,25,50,5,15,1,0.057489879
India,32,69,0.563,75,6.25,3.125,53.125,46.875,0,6.25,25,40.625,6.25,18.75,1,0.085535068
India,33,84,0.576,66.667,12.121,0,39.394,60.606,0,0,33.333,48.485,12.121,6.061,1,0.077733781
India,12,24,0.667,75,16.667,8.333,50,50,0,8.333,41.667,33.333,16.667,0,1,0.070349074
India,34,91,0.471,76.471,8.824,5.882,44.118,55.882,0,0,29.412,50,5.882,14.706,1,0.079798626
India,58,206,0.362,86.207,1.724,5.172,74.138,25.862,0,1.724,68.966,24.138,1.724,3.448,1,0.030953369
India,35,110,0.686,68.571,5.714,14.286,42.857,57.143,0,8.571,25.714,48.571,5.714,8.571,1,0.053296823
India,3,6,0.667,100,0,0,33.333,66.667,0,0,33.333,66.667,0,0,1,0.028799019
India,19,36,0.684,84.211,0,5.263,36.842,63.158,0,0,31.579,63.158,0,0,1,0.060528364
India,37,70,0.649,78.378,5.405,8.108,62.162,37.838,0,2.703,48.649,35.135,2.703,8.108,1,0.119285998
India,31,81,0.419,83.871,6.452,0,54.839,45.161,0,3.226,35.484,41.935,3.226,3.226,1,0.104877578
India,17,54,0.471,64.706,17.647,0,52.941,47.059,0,5.882,35.294,29.412,17.647,11.765,1,0.056602763
India,29,109,0.69,65.517,17.241,3.448,48.276,48.276,3.448,17.241,24.138,41.379,6.897,3.448,1,0.076939414
India,49,109,0.673,87.755,0,6.122,59.184,38.776,2.041,8.163,51.02,40.816,0,0,1,0.072764736
India,46,128,0.674,76.087,2.174,15.217,50,50,0,6.522,45.652,43.478,4.348,0,1,0.062633246
India,8,24,0.375,62.5,0,25,62.5,37.5,0,12.5,50,37.5,0,0,1,0.009193682
India,18,33,0.833,66.667,16.667,5.556,83.333,16.667,0,5.556,61.111,11.111,5.556,16.667,1,0.029830997
India,34,90,0.618,94.118,0,2.941,76.471,23.529,0,0,64.706,23.529,0,2.941,1,0.080244091
India,40,91,0.675,62.5,15,5,55,42.5,2.5,10,42.5,30,15,2.5,1,0.079792016
India,6,21,0.333,66.667,16.667,0,16.667,83.333,0,0,16.667,66.667,16.667,0,-1,-0.044484563
India,21,52,0.524,71.429,9.524,14.286,57.143,42.857,0,0,52.381,38.095,4.762,4.762,1,0.089075404
India,40,106,0.525,60,5,7.5,55,45,0,0,45,40,5,10,1,0.089899457
India,42,128,0.524,78.571,9.524,0,50,40.476,9.524,7.143,38.095,45.238,4.762,4.762,1,0.054856379
India,8,14,0.75,37.5,12.5,12.5,75,25,0,0,50,25,0,25,-1,-0.006099666
India,22,46,0.591,90.909,0,0,72.727,27.273,0,4.545,59.091,27.273,0,0,1,0.083650217
India,43,154,0.488,79.07,2.326,4.651,53.488,44.186,2.326,9.302,44.186,41.86,2.326,0,1,0.081983242
India,34,103,0.5,64.706,11.765,5.882,50,50,0,2.941,44.118,41.176,8.824,2.941,1,0.113193521
India,14,64,0.5,57.143,21.429,0,64.286,35.714,0,28.571,21.429,21.429,7.143,21.429,1,0.027773065
India,30,87,0.6,50,10,13.333,63.333,36.667,0,3.333,36.667,26.667,3.333,23.333,1,0.052210224
India,55,104,0.618,83.636,3.636,0,61.818,34.545,3.636,0,61.818,32.727,5.455,0,1,0.061384072
India,47,169,0.532,70.213,8.511,6.383,57.447,38.298,4.255,0,44.681,36.17,6.383,4.255,1,0.073738012
India,7,13,0.429,71.429,14.286,0,42.857,57.143,0,14.286,28.571,42.857,14.286,0,1,0.052979292
India,25,48,0.56,68,8,4,68,28,4,0,52,28,4,16,1,0.073509154
India,44,147,0.705,77.273,4.545,9.091,56.818,43.182,0,6.818,47.727,40.909,0,2.273,1,0.098062938
India,29,70,0.586,51.724,10.345,17.241,48.276,51.724,0,0,37.931,44.828,3.448,10.345,1,0.038097033
India,6,11,0.333,66.667,16.667,0,16.667,83.333,0,0,16.667,66.667,16.667,0,-1,-0.044798395
India,24,86,0.5,75,0,12.5,66.667,33.333,0,4.167,45.833,33.333,0,16.667,1,0.085914978
India,75,159,0.653,56,6.667,6.667,80,20,0,4,68,12,4,5.333,1,0.027436899
India,38,109,0.579,65.789,13.158,7.895,50,50,0,13.158,21.053,44.737,5.263,15.789,1,0.074995645
India,12,41,0.833,41.667,8.333,16.667,58.333,33.333,8.333,8.333,41.667,33.333,8.333,8.333,-1,-0.026737474
India,33,93,0.545,69.697,18.182,3.03,66.667,33.333,0,12.121,45.455,24.242,6.061,6.061,1,0.119214323
India,51,178,0.667,64.706,7.843,11.765,74.51,23.529,1.961,5.882,58.824,19.608,1.961,11.765,1,0.039115858
India,47,107,0.638,78.723,4.255,4.255,59.574,38.298,2.128,8.511,38.298,36.17,2.128,12.766,1,0.092342528
India,13,40,0.462,61.538,7.692,0,46.154,46.154,7.692,7.692,38.462,30.769,15.385,0,1,0.029861527
India,30,78,0.633,66.667,6.667,20,73.333,26.667,0,6.667,56.667,23.333,0,13.333,1,0.062723282
India,42,70,0.762,73.81,7.143,14.286,66.667,33.333,0,2.381,54.762,30.952,0,9.524,1,0.083222154
India,29,44,0.69,79.31,3.448,6.897,72.414,27.586,0,6.897,51.724,27.586,0,10.345,1,0.112437551
India,17,60,0.294,76.471,23.529,0,52.941,35.294,11.765,5.882,35.294,29.412,17.647,11.765,-1,-0.035360564
India,31,82,0.452,61.29,12.903,6.452,58.065,41.935,0,3.226,45.161,32.258,9.677,3.226,1,0.107697417
India,55,102,0.636,78.182,5.455,5.455,60,38.182,1.818,5.455,45.455,34.545,3.636,9.091,1,0.10251677
India,30,60,0.767,66.667,16.667,6.667,53.333,43.333,3.333,6.667,43.333,33.333,13.333,3.333,1,0.074990155
India,10,17,0.7,50,0,10,60,40,0,20,30,40,0,0,1,0.054759487
India,22,48,0.727,59.091,0,4.545,45.455,54.545,0,13.636,27.273,54.545,0,4.545,1,0.072185754
India,45,87,0.689,82.222,4.444,2.222,46.667,53.333,0,0,42.222,46.667,6.667,4.444,1,0.103023317
India,31,93,0.548,70.968,16.129,6.452,51.613,48.387,0,3.226,41.935,35.484,6.452,6.452,1,0.117541563
India,4,5,0.75,75,25,0,50,50,0,25,0,50,0,25,-1,-0.035499518
India,25,60,0.6,56,4,8,28,72,0,4,16,72,0,8,1,0.014192224
India,51,123,0.529,84.314,1.961,5.882,62.745,35.294,1.961,13.725,41.176,37.255,0,7.843,1,0.08772258
India,43,82,0.721,74.419,6.977,4.651,44.186,55.814,0,11.628,25.581,53.488,2.326,6.977,1,0.092436416
India,5,9,0.6,80,0,0,40,60,0,20,20,60,0,0,1,0.053017755
India,31,111,0.548,61.29,19.355,3.226,58.065,38.71,3.226,6.452,38.71,25.806,12.903,9.677,1,0.067457121
India,50,105,0.54,76,8,6,42,56,2,4,32,50,8,6,1,0.078715562
India,36,101,0.583,66.667,13.889,2.778,33.333,66.667,0,0,36.111,47.222,11.111,0,1,0.063969722
India,10,20,0.7,80,10,10,30,70,0,0,20,60,10,10,1,0.016415175
India,15,40,0.6,73.333,13.333,6.667,53.333,46.667,0,0,53.333,33.333,13.333,0,1,0.082929849
India,45,79,0.711,64.444,4.444,11.111,62.222,33.333,4.444,4.444,55.556,31.111,4.444,2.222,1,0.083599368
India,35,92,0.657,80,8.571,8.571,51.429,40,8.571,5.714,42.857,40,8.571,2.857,1,0.063747754
India,7,16,0.857,71.429,14.286,0,28.571,71.429,0,0,28.571,57.143,14.286,0,1,0.013119117
India,38,103,0.579,78.947,7.895,5.263,76.316,21.053,2.632,15.789,55.263,21.053,2.632,5.263,1,0.102786915
India,53,102,0.642,66.038,11.321,7.547,71.698,24.528,3.774,9.434,58.491,20.755,7.547,3.774,1,0.07522652
India,41,155,0.537,68.293,17.073,0,39.024,60.976,0,7.317,21.951,46.341,12.195,2.439,1,0.049136169
India,6,7,0.833,83.333,0,0,16.667,83.333,0,16.667,0,83.333,0,0,-1,-0.07350864
India,30,96,0.7,63.333,3.333,6.667,63.333,36.667,0,6.667,46.667,36.667,0,10,1,0.111719789
India,50,93,0.68,78,4,6,76,22,2,4,44,22,0,8,1,0.086739147
India,32,70,0.656,71.875,6.25,6.25,46.875,53.125,0,0,37.5,50,3.125,9.375,1,0.106693846
India,17,21,0.882,82.353,5.882,0,70.588,11.765,17.647,17.647,47.059,29.412,0,5.882,-1,-0.019701513
India,40,83,0.625,70,5,12.5,52.5,47.5,0,15,35,42.5,2.5,2.5,1,0.100349905
India,89,143,0.708,76.404,12.36,1.124,85.393,14.607,0,11.236,71.91,12.36,1.124,2.247,1,0.034641838
India,72,134,0.75,72.222,12.5,1.389,70.833,29.167,0,11.111,52.778,25,1.389,5.556,1,0.084536808
India,26,44,0.654,69.231,23.077,0,69.231,30.769,0,23.077,42.308,26.923,3.846,3.846,1,0.098643865
India,48,75,0.75,81.25,10.417,2.083,66.667,33.333,0,12.5,47.917,29.167,4.167,6.25,1,0.1131548
India,70,180,0.629,68.571,17.143,0,70,28.571,1.429,17.143,48.571,24.286,4.286,2.857,1,0.064160125
India,33,56,0.727,78.788,9.091,0,39.394,60.606,0,6.061,24.242,54.545,3.03,3.03,1,0.084048716
India,7,13,0.571,71.429,14.286,0,71.429,28.571,0,0,57.143,28.571,0,14.286,1,0.071318776
India,31,65,0.613,48.387,22.581,3.226,38.71,54.839,6.452,6.452,25.806,41.935,16.129,6.452,1,0.005417434
India,40,148,0.55,72.5,10,2.5,62.5,35,2.5,10,47.5,32.5,5,5,1,0.099969342
India,30,95,0.4,73.333,16.667,0,50,50,0,13.333,23.333,40,10,13.333,1,0.065019934
India,8,16,0.625,75,0,12.5,75,25,0,0,50,25,0,25,1,0.032951765
India,26,86,0.577,65.385,11.538,0,42.308,57.692,0,3.846,26.923,50,7.692,11.538,1,0.076545229
India,31,63,0.548,64.516,19.355,9.677,48.387,51.613,0,9.677,35.484,41.935,9.677,3.226,1,0.090858374
India,37,74,0.73,83.784,2.703,2.703,48.649,51.351,0,2.703,40.541,48.649,2.703,5.405,1,0.093211909
India,14,37,0.429,71.429,0,7.143,57.143,35.714,7.143,7.143,42.857,42.857,0,7.143,1,0.057520587
India,30,121,0.633,80,3.333,3.333,63.333,36.667,0,13.333,46.667,36.667,0,3.333,1,0.119600966
India,56,199,0.643,73.214,0,12.5,67.857,32.143,0,7.143,55.357,32.143,0,5.357,1,0.065458425
India,47,74,0.745,82.979,4.255,6.383,53.191,44.681,2.128,0,51.064,44.681,2.128,2.128,1,0.070378221
India,12,51,0.5,66.667,0,8.333,58.333,41.667,0,16.667,25,41.667,0,0,1,0.078826823
India,24,91,0.542,83.333,0,4.167,66.667,33.333,0,12.5,37.5,29.167,0,20.833,1,0.081948637
India,52,103,0.654,80.769,11.538,3.846,71.154,28.846,0,7.692,53.846,21.154,5.769,7.692,1,0.114279837
India,46,82,0.674,65.217,13.043,4.348,63.043,34.783,2.174,6.522,41.304,30.435,6.522,10.87,1,0.094757852
India,11,24,0.455,54.545,0,0,9.091,90.909,0,0,9.091,90.909,0,0,-1,-0.060220815
India,36,93,0.861,63.889,5.556,5.556,58.333,41.667,0,2.778,38.889,38.889,2.778,13.889,1,0.076769729
India,46,109,0.543,76.087,8.696,6.522,58.696,41.304,0,6.522,43.478,39.13,2.174,6.522,1,0.124066975
India,41,119,0.61,87.805,2.439,4.878,60.976,34.146,4.878,2.439,58.537,36.585,2.439,0,1,0.077060647
India,8,12,0.5,62.5,0,12.5,37.5,62.5,0,0,37.5,62.5,0,0,1,0.036970981
India,33,110,0.667,69.697,3.03,9.091,60.606,36.364,3.03,0,57.576,36.364,3.03,3.03,1,0.093689584
India,177,313,0.661,80.226,7.91,6.215,61.017,37.853,1.13,4.52,51.977,32.768,5.65,4.52,1,0.016049831
India,223,363,0.726,82.96,8.072,4.036,53.812,45.291,0.897,3.139,50.224,37.668,7.623,0.897,-1,-0.023476057
India,11,12,0.909,81.818,9.091,0,54.545,45.455,0,0,36.364,45.455,0,18.182,1,0.033498067
India,50,83,0.66,86,2,4,66,34,0,6,58,32,2,2,1,0.098066097
India,86,212,0.64,87.209,4.651,5.814,83.721,16.279,0,5.814,69.767,15.116,1.163,3.488,1,0.008803921
India,49,117,0.592,77.551,4.082,10.204,71.429,26.531,2.041,8.163,51.02,28.571,0,10.204,1,0.086527739
India,19,53,0.526,73.684,5.263,10.526,63.158,31.579,5.263,0,52.632,26.316,5.263,10.526,1,0.069784993
India,28,33,0.821,75,7.143,3.571,64.286,35.714,0,3.571,57.143,35.714,0,3.571,1,0.09797734
India,43,85,0.767,74.419,2.326,11.628,62.791,37.209,0,2.326,51.163,34.884,0,9.302,1,0.093448639
India,36,102,0.528,63.889,11.111,5.556,58.333,38.889,2.778,5.556,36.111,33.333,8.333,13.889,1,0.076906398
India,8,27,0.375,62.5,12.5,0,62.5,37.5,0,12.5,37.5,25,0,12.5,1,0.070667998
India,24,61,0.625,95.833,4.167,0,62.5,37.5,0,0,62.5,33.333,4.167,0,1,0.073744972
India,42,84,0.81,71.429,4.762,9.524,59.524,40.476,0,2.381,52.381,30.952,0,7.143,1,0.093199186
India,49,101,0.592,83.673,10.204,2.041,48.98,40.816,10.204,4.082,44.898,38.776,12.245,0,1,0.011425771
India,14,63,0.429,71.429,7.143,0,78.571,21.429,0,0,42.857,21.429,0,35.714,1,0.039789795
India,38,56,0.816,71.053,10.526,5.263,60.526,39.474,0,2.632,50,28.947,10.526,7.895,1,0.093706771
India,56,122,0.607,82.143,7.143,3.571,69.643,26.786,3.571,5.357,51.786,25,5.357,1.786,1,0.088605805
India,39,68,0.641,82.051,2.564,2.564,61.538,33.333,5.128,7.692,43.59,35.897,2.564,0,1,0.100257421
India,10,23,0.6,70,0,10,60,40,0,0,60,40,0,0,1,0.081939392
India,30,54,0.733,73.333,6.667,3.333,53.333,46.667,0,3.333,43.333,33.333,6.667,3.333,1,0.116112024
India,38,132,0.605,81.579,0,7.895,68.421,31.579,0,2.632,65.789,31.579,0,0,1,0.08849914
India,47,152,0.553,80.851,0,8.511,63.83,36.17,0,6.383,48.936,36.17,0,6.383,1,0.094348393
India,14,42,0.429,85.714,0,0,50,50,0,7.143,42.857,42.857,0,0,1,0.087465036
India,46,106,0.609,71.739,4.348,10.87,71.739,26.087,2.174,0,56.522,26.087,2.174,8.696,1,0.075905646
India,55,124,0.618,78.182,1.818,5.455,74.545,25.455,0,1.818,56.364,21.818,0,16.364,1,0.081881938
India,38,70,0.763,63.158,5.263,2.632,44.737,52.632,2.632,5.263,34.211,50,5.263,5.263,1,0.079676776
India,7,9,0.857,71.429,14.286,0,57.143,42.857,0,0,57.143,28.571,14.286,0,1,0.042886821
India,45,99,0.733,75.556,6.667,6.667,71.111,28.889,0,13.333,48.889,24.444,2.222,8.889,1,0.107553701
India,57,125,0.649,73.684,8.772,8.772,71.93,28.07,0,10.526,54.386,22.807,5.263,5.263,1,0.098094621
India,41,108,0.683,78.049,4.878,2.439,56.098,43.902,0,7.317,39.024,36.585,2.439,2.439,1,0.12049697
India,14,39,0.429,50,35.714,7.143,50,50,0,0,35.714,21.429,28.571,14.286,-1,-0.038022086
India,30,83,0.567,76.667,3.333,6.667,66.667,33.333,0,6.667,53.333,33.333,0,6.667,1,0.128078398
India,51,170,0.549,72.549,5.882,5.882,60.784,37.255,1.961,5.882,52.941,33.333,3.922,1.961,1,0.081636182
India,42,86,0.571,66.667,4.762,7.143,54.762,42.857,2.381,2.381,45.238,40.476,4.762,2.381,1,0.101499304
India,9,35,0.444,55.556,11.111,0,44.444,55.556,0,0,22.222,44.444,0,22.222,1,0.026295276
India,32,47,0.844,68.75,9.375,6.25,53.125,46.875,0,3.125,37.5,40.625,3.125,12.5,1,0.072088286
India,43,106,0.674,74.419,0,18.605,79.07,20.93,0,0,67.442,20.93,0,11.628,1,0.040089369
India,39,88,0.641,74.359,2.564,10.256,66.667,33.333,0,2.564,51.282,33.333,0,5.128,1,0.116300358
India,9,21,0.667,77.778,11.111,0,11.111,88.889,0,0,11.111,77.778,11.111,0,-1,-0.03803029
India,32,93,0.406,81.25,6.25,3.125,40.625,59.375,0,0,34.375,56.25,3.125,6.25,1,0.079105985
India,55,190,0.545,80,3.636,1.818,65.455,34.545,0,7.273,49.091,30.909,1.818,9.091,1,0.093671543
India,57,135,0.649,78.947,7.018,1.754,54.386,43.86,1.754,1.754,47.368,42.105,3.509,5.263,1,0.08769904
India,10,20,0.6,70,0,0,30,70,0,0,30,70,0,0,1,0.047007953
India,37,90,0.568,81.081,0,5.405,67.568,32.432,0,5.405,51.351,29.73,0,10.811,1,0.114347704
India,56,116,0.786,75,3.571,8.929,76.786,23.214,0,1.786,55.357,21.429,0,10.714,1,0.078356874
India,42,106,0.667,73.81,4.762,4.762,59.524,40.476,0,4.762,42.857,38.095,2.381,4.762,1,0.127187046
India,12,36,0.5,58.333,8.333,0,58.333,41.667,0,8.333,41.667,33.333,8.333,8.333,1,0.082633898
India,42,85,0.738,61.905,9.524,4.762,54.762,40.476,4.762,4.762,35.714,40.476,4.762,14.286,1,0.061182301
India,47,108,0.596,82.979,4.255,4.255,82.979,17.021,0,8.511,63.83,17.021,0,10.638,1,0.094832978
India,49,97,0.735,65.306,8.163,4.082,46.939,53.061,0,0,34.694,42.857,6.122,10.204,1,0.0841433
India,11,44,0.636,81.818,18.182,0,45.455,54.545,0,0,36.364,36.364,9.091,9.091,1,0.076701113
India,39,106,0.513,79.487,5.128,7.692,69.231,28.205,2.564,5.128,46.154,28.205,2.564,12.821,1,0.091055038
India,52,131,0.558,84.615,5.769,1.923,67.308,30.769,1.923,7.692,51.923,28.846,3.846,7.692,1,0.092355944
India,41,80,0.634,70.732,17.073,2.439,58.537,36.585,4.878,7.317,34.146,31.707,9.756,7.317,1,0.093541026
India,16,63,0.688,81.25,6.25,0,68.75,25,6.25,0,62.5,25,6.25,6.25,1,0.050864697
India,55,137,0.618,80,9.091,3.636,60,38.182,1.818,3.636,45.455,36.364,3.636,10.909,1,0.085603516
India,87,247,0.483,78.161,8.046,2.299,49.425,48.276,2.299,5.747,34.483,43.678,6.897,6.897,1,0.031403323
